material_id,sku,name,category,unit_of_measure,standard_cost,current_unit_price,safety_stock_level,reorder_point,target_stock_level,min_order_qty,lead_time_days,is_critical,primary_supplier_id,secondary_supplier_id,created_at
MAT-00143,SKU-POL-00143,Silicone Gaskets Grade-Commercial-143,Polymers & Chemical,BOX,4.19,4.13,98,406,653,25,44,False,SUP-0099,SUP-0010,2025-01-01T00:00:00
MAT-00144,SKU-ELE-00144,PCBs Grade-Commercial-144,Electronic Components,METER,30.06,32.34,330,1002,1833,50,12,False,SUP-0054,SUP-0055,2025-01-01T00:00:00
MAT-00145,SKU-RAW-00145,Aluminum Billets 6061 Grade-Industrial-145,Raw Metallurgy,PCS,32.65,34.36,822,2793,5327,1000,27,False,SUP-0104,SUP-0020,2025-01-01T00:00:00
MAT-00146,SKU-ELE-00146,Sensors Grade-MilSpec-146,Electronic Components,BOX,57.97,66.13,366,1206,2275,100,14,False,SUP-0032,SUP-0012,2025-01-01T00:00:00
MAT-00147,SKU-MEC-00147,CNC Castings Grade-A-147,Mechanical & Machining,BOX,6.29,6.15,1519,4359,8616,50,40,True,SUP-0004,,2025-01-01T00:00:00
MAT-00148,SKU-RAW-00148,Sheet Metal Stainless 304 Grade-Industrial-148,Raw Metallurgy,BOX,5.74,6.47,647,2063,3322,500,24,False,SUP-0004,SUP-0043,2025-01-01T00:00:00
MAT-00149,SKU-ELE-00149,PCBs Grade-MilSpec-149,Electronic Components,SET,43.56,44.52,332,1216,1802,500,17,False,SUP-0073,SUP-0022,2025-01-01T00:00:00
MAT-00150,SKU-ELE-00150,Capacitors Grade-Commercial-150,Electronic Components,PCS,34.01,32.61,809,2759,4193,25,30,False,SUP-0032,SUP-0006,2025-01-01T00:00:00
MAT-00151,SKU-PAC-00151,Antistatic Foam Grade-B-151,Packaging & Hardware,METER,32.32,32.31,247,849,1529,25,43,False,SUP-0041,SUP-0035,2025-01-01T00:00:00
MAT-00152,SKU-MEC-00152,Hydraulic Valves Grade-Commercial-152,Mechanical & Machining,PCS,35.91,40.97,387,1575,2780,100,27,True,SUP-0082,,2025-01-01T00:00:00
MAT-00153,SKU-MEC-00153,Shafts Grade-Commercial-153,Mechanical & Machining,METER,11.61,12.75,671,1963,3606,50,19,False,SUP-0048,SUP-0076,2025-01-01T00:00:00
MAT-00154,SKU-MEC-00154,CNC Castings Grade-MilSpec-154,Mechanical & Machining,PCS,31.67,31.56,50,218,419,1000,28,False,SUP-0108,SUP-0089,2025-01-01T00:00:00
MAT-00155,SKU-RAW-00155,Aluminum Billets 6061 Grade-B-155,Raw Metallurgy,SET,33.86,38.82,150,630,998,500,12,False,SUP-0008,SUP-0019,2025-01-01T00:00:00
MAT-00156,SKU-POL-00156,Silicone Gaskets Grade-MilSpec-156,Polymers & Chemical,BOX,11.18,10.81,289,905,1581,50,44,True,SUP-0012,,2025-01-01T00:00:00
MAT-00157,SKU-MEC-00157,Shafts Grade-Industrial-157,Mechanical & Machining,METER,191.02,216.85,541,1783,2829,50,27,False,SUP-0107,SUP-0095,2025-01-01T00:00:00
MAT-00158,SKU-MEC-00158,Bearings Grade-A-158,Mechanical & Machining,KG,41.31,40.12,334,1154,2326,250,41,False,SUP-0041,SUP-0053,2025-01-01T00:00:00
MAT-00159,SKU-RAW-00159,Copper Rods Grade-Industrial-159,Raw Metallurgy,PCS,6.62,6.41,110,310,515,25,20,False,SUP-0039,SUP-0106,2025-01-01T00:00:00
MAT-00160,SKU-MEC-00160,Shafts Grade-MilSpec-160,Mechanical & Machining,SET,50.51,48.48,142,398,734,500,32,False,SUP-0105,SUP-0023,2025-01-01T00:00:00
MAT-00161,SKU-MEC-00161,CNC Castings Grade-MilSpec-161,Mechanical & Machining,PCS,8.4,9.33,177,672,1156,1000,15,False,SUP-0002,SUP-0008,2025-01-01T00:00:00
MAT-00162,SKU-ELE-00162,Connectors Grade-Commercial-162,Electronic Components,METER,58.31,66.09,299,1214,2522,100,15,True,SUP-0026,SUP-0116,2025-01-01T00:00:00
MAT-00163,SKU-ELE-00163,Microcontrollers Grade-MilSpec-163,Electronic Components,PCS,87.75,86.31,645,2735,5323,50,38,False,SUP-0106,SUP-0093,2025-01-01T00:00:00
MAT-00164,SKU-RAW-00164,Sheet Metal Stainless 304 Grade-B-164,Raw Metallurgy,METER,9.95,10.01,404,1304,2746,250,25,False,SUP-0005,SUP-0079,2025-01-01T00:00:00
MAT-00165,SKU-ELE-00165,Microcontrollers Grade-Industrial-165,Electronic Components,LITER,70.79,69.19,774,2358,4814,25,22,False,SUP-0114,SUP-0103,2025-01-01T00:00:00
MAT-00166,SKU-POL-00166,Silicone Gaskets Grade-MilSpec-166,Polymers & Chemical,SET,38.63,42.74,543,1969,2797,500,31,False,SUP-0073,SUP-0065,2025-01-01T00:00:00
MAT-00167,SKU-MEC-00167,CNC Castings Grade-Industrial-167,Mechanical & Machining,PCS,60.6,67.37,982,2641,3908,1000,21,False,SUP-0046,SUP-0099,2025-01-01T00:00:00
MAT-00168,SKU-MEC-00168,Shafts Grade-Commercial-168,Mechanical & Machining,BOX,197.64,189.97,909,2475,5428,50,29,False,SUP-0029,SUP-0074,2025-01-01T00:00:00
MAT-00169,SKU-MEC-00169,Hydraulic Valves Grade-Commercial-169,Mechanical & Machining,METER,18.73,20.81,135,367,679,500,29,False,SUP-0117,SUP-0076,2025-01-01T00:00:00
MAT-00170,SKU-MEC-00170,Gears Grade-Commercial-170,Mechanical & Machining,METER,10.71,10.55,124,404,672,500,40,True,SUP-0095,,2025-01-01T00:00:00
MAT-00171,SKU-MEC-00171,Hydraulic Valves Grade-Industrial-171,Mechanical & Machining,BOX,9.22,9.09,33,129,253,50,8,False,SUP-0112,SUP-0042,2025-01-01T00:00:00
MAT-00172,SKU-ELE-00172,Connectors Grade-Industrial-172,Electronic Components,PCS,10.0,10.25,185,661,997,50,28,False,SUP-0051,SUP-0076,2025-01-01T00:00:00
MAT-00173,SKU-POL-00173,Industrial Lubricants Grade-Industrial-173,Polymers & Chemical,KG,22.54,24.6,524,1574,3229,250,21,False,SUP-0114,SUP-0119,2025-01-01T00:00:00
MAT-00174,SKU-RAW-00174,Carbon Steel Bars Grade-B-174,Raw Metallurgy,KG,35.7,39.12,245,938,1551,500,9,False,SUP-0074,SUP-0051,2025-01-01T00:00:00
MAT-00175,SKU-MEC-00175,Bearings Grade-A-175,Mechanical & Machining,LITER,33.26,32.53,375,1140,2474,1000,17,False,SUP-0031,SUP-0045,2025-01-01T00:00:00
MAT-00176,SKU-RAW-00176,Copper Rods Grade-A-176,Raw Metallurgy,METER,60.94,60.45,39,165,288,250,7,False,SUP-0045,SUP-0033,2025-01-01T00:00:00
MAT-00177,SKU-MEC-00177,Gears Grade-MilSpec-177,Mechanical & Machining,LITER,24.89,25.39,571,2209,3222,25,21,False,SUP-0107,SUP-0062,2025-01-01T00:00:00
MAT-00178,SKU-RAW-00178,Aluminum Billets 6061 Grade-Industrial-178,Raw Metallurgy,METER,121.38,138.41,127,402,851,25,11,True,SUP-0012,,2025-01-01T00:00:00
MAT-00179,SKU-RAW-00179,Titanium Plates Grade-Commercial-179,Raw Metallurgy,LITER,18.34,20.01,322,1342,2234,50,17,False,SUP-0084,SUP-0022,2025-01-01T00:00:00
MAT-00180,SKU-POL-00180,Epoxy Adhesives Grade-Commercial-180,Polymers & Chemical,METER,488.91,529.06,1099,3464,6210,25,43,False,SUP-0013,SUP-0007,2025-01-01T00:00:00
MAT-00181,SKU-RAW-00181,Aluminum Billets 6061 Grade-MilSpec-181,Raw Metallurgy,PCS,48.82,49.25,120,510,783,100,13,False,SUP-0077,SUP-0062,2025-01-01T00:00:00
MAT-00182,SKU-ELE-00182,PCBs Grade-A-182,Electronic Components,METER,9.56,10.58,224,680,1162,100,12,False,SUP-0115,SUP-0085,2025-01-01T00:00:00
MAT-00183,SKU-POL-00183,Silicone Gaskets Grade-B-183,Polymers & Chemical,LITER,7.55,7.24,534,2211,4425,1000,43,False,SUP-0034,SUP-0029,2025-01-01T00:00:00
MAT-00184,SKU-ELE-00184,Microcontrollers Grade-Industrial-184,Electronic Components,SET,41.71,43.08,202,574,995,500,31,False,SUP-0030,SUP-0071,2025-01-01T00:00:00
MAT-00185,SKU-POL-00185,Epoxy Adhesives Grade-B-185,Polymers & Chemical,LITER,19.19,19.38,165,516,935,500,39,False,SUP-0110,SUP-0092,2025-01-01T00:00:00
MAT-00186,SKU-PAC-00186,Hex Flange Bolts M8 Grade-A-186,Packaging & Hardware,LITER,53.81,52.98,136,571,835,1000,15,False,SUP-0028,SUP-0104,2025-01-01T00:00:00
MAT-00187,SKU-POL-00187,Polycarbonate Sheets Grade-B-187,Polymers & Chemical,SET,41.29,41.36,64,220,377,100,12,False,SUP-0118,SUP-0104,2025-01-01T00:00:00
MAT-00188,SKU-RAW-00188,Titanium Plates Grade-MilSpec-188,Raw Metallurgy,PCS,22.64,25.07,344,1156,1755,500,14,False,SUP-0067,SUP-0101,2025-01-01T00:00:00
MAT-00189,SKU-PAC-00189,Corrugated Heavy Boxes Grade-A-189,Packaging & Hardware,SET,9.67,10.69,613,2230,4290,500,33,False,SUP-0112,SUP-0069,2025-01-01T00:00:00
MAT-00190,SKU-PAC-00190,Antistatic Foam Grade-A-190,Packaging & Hardware,KG,4.64,4.66,211,715,1503,1000,9,False,SUP-0078,SUP-0088,2025-01-01T00:00:00
MAT-00191,SKU-MEC-00191,CNC Castings Grade-MilSpec-191,Mechanical & Machining,METER,15.01,16.95,847,2367,4610,50,38,True,SUP-0039,SUP-0040,2025-01-01T00:00:00
MAT-00192,SKU-MEC-00192,Shafts Grade-MilSpec-192,Mechanical & Machining,METER,62.93,63.17,368,1383,2847,1000,35,False,SUP-0083,SUP-0012,2025-01-01T00:00:00
MAT-00193,SKU-POL-00193,Epoxy Adhesives Grade-Industrial-193,Polymers & Chemical,PCS,31.05,32.7,752,2960,6159,500,32,False,SUP-0040,SUP-0091,2025-01-01T00:00:00
MAT-00194,SKU-ELE-00194,Capacitors Grade-B-194,Electronic Components,KG,6.23,6.96,370,1339,2756,500,19,False,SUP-0059,SUP-0007,2025-01-01T00:00:00
MAT-00195,SKU-POL-00195,ABS Resin Pellets Grade-A-195,Polymers & Chemical,KG,29.68,30.41,1331,4191,7021,100,44,False,SUP-0023,SUP-0112,2025-01-01T00:00:00
MAT-00196,SKU-ELE-00196,Sensors Grade-A-196,Electronic Components,LITER,37.48,35.98,348,1041,1681,250,21,False,SUP-0100,SUP-0028,2025-01-01T00:00:00
MAT-00197,SKU-PAC-00197,Corrugated Heavy Boxes Grade-A-197,Packaging & Hardware,LITER,9.28,10.51,47,173,353,100,21,False,SUP-0077,SUP-0103,2025-01-01T00:00:00
MAT-00198,SKU-RAW-00198,Copper Rods Grade-MilSpec-198,Raw Metallurgy,METER,29.05,30.26,1079,3351,4711,1000,32,False,SUP-0039,SUP-0087,2025-01-01T00:00:00
MAT-00199,SKU-RAW-00199,Titanium Plates Grade-Commercial-199,Raw Metallurgy,SET,26.15,26.32,566,1718,3589,100,24,False,SUP-0062,SUP-0009,2025-01-01T00:00:00
MAT-00200,SKU-RAW-00200,Sheet Metal Stainless 304 Grade-B-200,Raw Metallurgy,SET,6.98,7.7,762,2274,4495,1000,27,False,SUP-0104,SUP-0110,2025-01-01T00:00:00
MAT-00201,SKU-POL-00201,Silicone Gaskets Grade-Industrial-201,Polymers & Chemical,LITER,36.36,37.48,597,2079,4097,1000,19,False,SUP-0075,SUP-0091,2025-01-01T00:00:00
MAT-00202,SKU-PAC-00202,Antistatic Foam Grade-Industrial-202,Packaging & Hardware,SET,45.46,45.92,530,1898,3372,1000,18,False,SUP-0085,SUP-0113,2025-01-01T00:00:00
MAT-00203,SKU-RAW-00203,Titanium Plates Grade-B-203,Raw Metallurgy,BOX,80.75,91.24,365,1223,2579,100,26,False,SUP-0029,SUP-0046,2025-01-01T00:00:00
MAT-00204,SKU-RAW-00204,Titanium Plates Grade-Industrial-204,Raw Metallurgy,LITER,78.19,87.59,2027,5503,8017,50,44,False,SUP-0111,SUP-0082,2025-01-01T00:00:00
MAT-00205,SKU-PAC-00205,Corrugated Heavy Boxes Grade-MilSpec-205,Packaging & Hardware,SET,5.39,5.44,944,2528,5344,250,33,True,SUP-0018,SUP-0026,2025-01-01T00:00:00
MAT-00206,SKU-MEC-00206,Shafts Grade-B-206,Mechanical & Machining,PCS,8.74,9.16,36,120,188,50,7,False,SUP-0023,SUP-0041,2025-01-01T00:00:00
MAT-00207,SKU-PAC-00207,Hex Flange Bolts M8 Grade-MilSpec-207,Packaging & Hardware,PCS,43.23,42.19,905,3088,4416,50,37,False,SUP-0055,SUP-0052,2025-01-01T00:00:00
MAT-00208,SKU-RAW-00208,Aluminum Billets 6061 Grade-Industrial-208,Raw Metallurgy,SET,43.17,42.66,384,1140,1910,50,21,False,SUP-0081,SUP-0094,2025-01-01T00:00:00
MAT-00209,SKU-ELE-00209,PCBs Grade-Commercial-209,Electronic Components,SET,43.23,43.72,1206,3726,6223,1000,40,True,SUP-0082,,2025-01-01T00:00:00
MAT-00210,SKU-MEC-00210,Shafts Grade-MilSpec-210,Mechanical & Machining,METER,1699.36,1869.34,165,613,1214,50,8,False,SUP-0117,SUP-0118,2025-01-01T00:00:00
MAT-00211,SKU-MEC-00211,CNC Castings Grade-Commercial-211,Mechanical & Machining,SET,45.97,45.23,157,436,699,500,31,False,SUP-0084,SUP-0102,2025-01-01T00:00:00
MAT-00212,SKU-PAC-00212,Corrugated Heavy Boxes Grade-Commercial-212,Packaging & Hardware,PCS,85.55,92.6,271,898,1345,100,33,False,SUP-0003,SUP-0007,2025-01-01T00:00:00
MAT-00213,SKU-POL-00213,Polycarbonate Sheets Grade-B-213,Polymers & Chemical,BOX,70.06,76.17,829,2533,4966,250,24,True,SUP-0009,,2025-01-01T00:00:00
MAT-00214,SKU-ELE-00214,Connectors Grade-Commercial-214,Electronic Components,PCS,50.23,50.56,379,1069,2328,100,23,False,SUP-0064,SUP-0026,2025-01-01T00:00:00
MAT-00215,SKU-POL-00215,Silicone Gaskets Grade-B-215,Polymers & Chemical,PCS,17.34,18.37,684,2532,3570,25,28,False,SUP-0089,SUP-0120,2025-01-01T00:00:00
MAT-00216,SKU-ELE-00216,Connectors Grade-MilSpec-216,Electronic Components,KG,56.54,64.45,192,583,1029,100,23,False,SUP-0010,SUP-0093,2025-01-01T00:00:00
MAT-00217,SKU-RAW-00217,Copper Rods Grade-A-217,Raw Metallurgy,PCS,10.48,11.66,589,1966,2934,25,27,False,SUP-0110,SUP-0038,2025-01-01T00:00:00
MAT-00218,SKU-ELE-00218,Capacitors Grade-B-218,Electronic Components,METER,18.91,19.32,261,741,1145,250,30,False,SUP-0080,SUP-0035,2025-01-01T00:00:00
MAT-00219,SKU-POL-00219,Industrial Lubricants Grade-Industrial-219,Polymers & Chemical,LITER,14.38,15.65,123,487,964,50,14,False,SUP-0054,SUP-0084,2025-01-01T00:00:00
MAT-00220,SKU-ELE-00220,PCBs Grade-Commercial-220,Electronic Components,LITER,26.84,29.8,742,2279,4763,1000,29,False,SUP-0024,SUP-0079,2025-01-01T00:00:00
MAT-00221,SKU-MEC-00221,Gears Grade-MilSpec-221,Mechanical & Machining,PCS,312.98,352.89,161,476,924,1000,7,False,SUP-0009,SUP-0034,2025-01-01T00:00:00
MAT-00222,SKU-PAC-00222,Thermal Pallet Wraps Grade-B-222,Packaging & Hardware,BOX,3.15,3.54,288,866,1384,100,34,False,SUP-0089,SUP-0090,2025-01-01T00:00:00
MAT-00223,SKU-POL-00223,Polycarbonate Sheets Grade-Commercial-223,Polymers & Chemical,SET,52.19,50.15,1385,3855,5627,250,38,False,SUP-0021,SUP-0065,2025-01-01T00:00:00
MAT-00224,SKU-RAW-00224,Sheet Metal Stainless 304 Grade-Industrial-224,Raw Metallurgy,METER,4.16,3.99,398,1630,2861,500,22,False,SUP-0083,SUP-0049,2025-01-01T00:00:00
MAT-00225,SKU-POL-00225,ABS Resin Pellets Grade-MilSpec-225,Polymers & Chemical,LITER,14.6,14.79,38,129,184,500,13,False,SUP-0096,SUP-0084,2025-01-01T00:00:00
MAT-00226,SKU-ELE-00226,Microcontrollers Grade-Commercial-226,Electronic Components,SET,81.28,87.58,721,2485,3586,50,28,False,SUP-0072,SUP-0027,2025-01-01T00:00:00
MAT-00227,SKU-POL-00227,Silicone Gaskets Grade-Commercial-227,Polymers & Chemical,SET,26.33,28.17,285,1153,2221,25,14,False,SUP-0047,SUP-0092,2025-01-01T00:00:00
MAT-00228,SKU-RAW-00228,Carbon Steel Bars Grade-Industrial-228,Raw Metallurgy,SET,7.5,7.91,338,1326,2616,1000,38,False,SUP-0006,SUP-0115,2025-01-01T00:00:00
MAT-00229,SKU-POL-00229,ABS Resin Pellets Grade-Industrial-229,Polymers & Chemical,SET,11.17,11.05,630,1782,2766,100,36,False,SUP-0110,SUP-0051,2025-01-01T00:00:00
MAT-00230,SKU-ELE-00230,PCBs Grade-A-230,Electronic Components,BOX,51.81,57.9,1110,3342,7235,50,36,False,SUP-0099,SUP-0115,2025-01-01T00:00:00
MAT-00231,SKU-POL-00231,ABS Resin Pellets Grade-Commercial-231,Polymers & Chemical,BOX,10.99,10.55,1375,3949,8404,1000,39,False,SUP-0108,SUP-0075,2025-01-01T00:00:00
MAT-00232,SKU-PAC-00232,Hex Flange Bolts M8 Grade-B-232,Packaging & Hardware,PCS,31.13,31.99,910,3049,5754,1000,31,False,SUP-0113,SUP-0042,2025-01-01T00:00:00
MAT-00233,SKU-MEC-00233,Shafts Grade-MilSpec-233,Mechanical & Machining,METER,25.79,29.51,1308,3873,7741,100,45,False,SUP-0018,,2025-01-01T00:00:00
MAT-00234,SKU-PAC-00234,Vibration Dampers Grade-Commercial-234,Packaging & Hardware,BOX,11.98,11.9,436,1171,2248,50,15,False,SUP-0092,SUP-0038,2025-01-01T00:00:00
MAT-00235,SKU-PAC-00235,Thermal Pallet Wraps Grade-Industrial-235,Packaging & Hardware,BOX,259.39,252.41,1292,3866,8176,500,33,False,SUP-0062,SUP-0075,2025-01-01T00:00:00
MAT-00236,SKU-RAW-00236,Copper Rods Grade-A-236,Raw Metallurgy,SET,49.27,47.86,86,314,636,100,19,False,SUP-0007,SUP-0086,2025-01-01T00:00:00
MAT-00237,SKU-RAW-00237,Sheet Metal Stainless 304 Grade-A-237,Raw Metallurgy,BOX,2.64,2.92,578,2328,4875,1000,35,False,SUP-0070,SUP-0005,2025-01-01T00:00:00
MAT-00238,SKU-PAC-00238,Hex Flange Bolts M8 Grade-Commercial-238,Packaging & Hardware,LITER,30.12,30.05,236,646,1104,1000,10,False,SUP-0103,SUP-0090,2025-01-01T00:00:00
MAT-00239,SKU-RAW-00239,Titanium Plates Grade-A-239,Raw Metallurgy,PCS,11.85,13.02,734,2015,3956,1000,21,False,SUP-0112,SUP-0100,2025-01-01T00:00:00
MAT-00240,SKU-RAW-00240,Titanium Plates Grade-Commercial-240,Raw Metallurgy,BOX,62.66,67.09,664,1780,2598,50,18,False,SUP-0025,SUP-0038,2025-01-01T00:00:00
MAT-00241,SKU-PAC-00241,Corrugated Heavy Boxes Grade-MilSpec-241,Packaging & Hardware,PCS,10.26,10.63,548,2365,4193,50,23,False,SUP-0017,SUP-0021,2025-01-01T00:00:00
MAT-00242,SKU-ELE-00242,Capacitors Grade-Industrial-242,Electronic Components,SET,21.62,20.76,877,2511,4620,25,38,False,SUP-0079,SUP-0108,2025-01-01T00:00:00
MAT-00243,SKU-RAW-00243,Titanium Plates Grade-B-243,Raw Metallurgy,KG,42.75,45.06,1277,4311,7240,50,41,False,SUP-0021,SUP-0054,2025-01-01T00:00:00
MAT-00244,SKU-RAW-00244,Carbon Steel Bars Grade-Industrial-244,Raw Metallurgy,METER,63.58,63.18,177,709,1188,50,7,False,SUP-0068,SUP-0061,2025-01-01T00:00:00
MAT-00245,SKU-PAC-00245,Thermal Pallet Wraps Grade-B-245,Packaging & Hardware,PCS,6.55,7.12,222,811,1605,25,31,False,SUP-0118,SUP-0102,2025-01-01T00:00:00
MAT-00246,SKU-PAC-00246,Vibration Dampers Grade-Commercial-246,Packaging & Hardware,SET,16.98,17.64,490,1330,2040,500,12,True,SUP-0025,SUP-0042,2025-01-01T00:00:00
MAT-00247,SKU-PAC-00247,Corrugated Heavy Boxes Grade-A-247,Packaging & Hardware,KG,14.55,15.77,277,1044,2153,1000,13,False,SUP-0111,SUP-0088,2025-01-01T00:00:00
MAT-00248,SKU-POL-00248,ABS Resin Pellets Grade-B-248,Polymers & Chemical,PCS,11.96,12.46,106,304,561,500,18,False,SUP-0012,SUP-0010,2025-01-01T00:00:00
MAT-00249,SKU-MEC-00249,Shafts Grade-MilSpec-249,Mechanical & Machining,LITER,171.06,177.94,348,1104,2112,500,14,False,SUP-0041,SUP-0003,2025-01-01T00:00:00
MAT-00250,SKU-ELE-00250,Connectors Grade-A-250,Electronic Components,BOX,38.3,42.88,526,1618,2629,250,26,False,SUP-0065,SUP-0014,2025-01-01T00:00:00
MAT-00251,SKU-POL-00251,Industrial Lubricants Grade-A-251,Polymers & Chemical,LITER,6.13,6.02,1087,2937,4450,1000,25,False,SUP-0096,SUP-0051,2025-01-01T00:00:00
MAT-00252,SKU-RAW-00252,Aluminum Billets 6061 Grade-Commercial-252,Raw Metallurgy,SET,67.33,65.87,352,1252,2502,1000,12,True,SUP-0051,SUP-0069,2025-01-01T00:00:00
MAT-00253,SKU-RAW-00253,Sheet Metal Stainless 304 Grade-MilSpec-253,Raw Metallurgy,BOX,253.25,283.71,235,938,1816,500,19,False,SUP-0024,SUP-0029,2025-01-01T00:00:00
MAT-00254,SKU-ELE-00254,Connectors Grade-MilSpec-254,Electronic Components,BOX,76.38,80.96,167,490,876,100,19,False,SUP-0009,SUP-0033,2025-01-01T00:00:00
MAT-00255,SKU-RAW-00255,Sheet Metal Stainless 304 Grade-B-255,Raw Metallurgy,PCS,4.61,4.64,841,2577,4237,500,28,True,SUP-0096,,2025-01-01T00:00:00
MAT-00256,SKU-MEC-00256,Bearings Grade-Commercial-256,Mechanical & Machining,METER,14.4,16.01,530,1520,2994,1000,22,False,SUP-0022,SUP-0001,2025-01-01T00:00:00
MAT-00257,SKU-POL-00257,Silicone Gaskets Grade-Industrial-257,Polymers & Chemical,KG,98.85,107.34,957,2755,4930,25,29,False,SUP-0062,SUP-0060,2025-01-01T00:00:00
MAT-00258,SKU-MEC-00258,Bearings Grade-A-258,Mechanical & Machining,METER,11.26,12.63,216,634,1340,500,11,False,SUP-0069,SUP-0026,2025-01-01T00:00:00
MAT-00259,SKU-ELE-00259,Connectors Grade-Commercial-259,Electronic Components,LITER,39.97,44.12,885,2443,4474,1000,41,False,SUP-0005,SUP-0071,2025-01-01T00:00:00
MAT-00260,SKU-MEC-00260,Shafts Grade-MilSpec-260,Mechanical & Machining,KG,57.52,64.9,356,1148,1690,100,36,False,SUP-0110,SUP-0038,2025-01-01T00:00:00
MAT-00261,SKU-PAC-00261,Corrugated Heavy Boxes Grade-B-261,Packaging & Hardware,SET,8.85,9.62,211,661,1224,50,18,False,SUP-0018,SUP-0058,2025-01-01T00:00:00
MAT-00262,SKU-POL-00262,Silicone Gaskets Grade-A-262,Polymers & Chemical,KG,22.98,25.33,153,459,832,100,9,False,SUP-0034,SUP-0048,2025-01-01T00:00:00
MAT-00263,SKU-POL-00263,Industrial Lubricants Grade-MilSpec-263,Polymers & Chemical,PCS,1.5,1.44,937,2641,4253,500,24,False,SUP-0014,SUP-0091,2025-01-01T00:00:00
MAT-00264,SKU-PAC-00264,Hex Flange Bolts M8 Grade-MilSpec-264,Packaging & Hardware,BOX,7.95,8.15,210,770,1677,50,40,False,SUP-0115,SUP-0107,2025-01-01T00:00:00
MAT-00265,SKU-PAC-00265,Antistatic Foam Grade-Industrial-265,Packaging & Hardware,METER,18.58,19.46,447,1482,2347,500,15,False,SUP-0078,SUP-0001,2025-01-01T00:00:00
MAT-00266,SKU-RAW-00266,Sheet Metal Stainless 304 Grade-B-266,Raw Metallurgy,KG,6.22,6.1,609,1731,3420,250,33,False,SUP-0105,SUP-0016,2025-01-01T00:00:00
MAT-00267,SKU-POL-00267,Industrial Lubricants Grade-B-267,Polymers & Chemical,SET,147.77,145.15,70,220,336,1000,15,False,SUP-0003,SUP-0032,2025-01-01T00:00:00
MAT-00268,SKU-PAC-00268,Corrugated Heavy Boxes Grade-Commercial-268,Packaging & Hardware,KG,5.09,4.89,1488,4008,7655,1000,45,False,SUP-0024,SUP-0067,2025-01-01T00:00:00
MAT-00269,SKU-RAW-00269,Aluminum Billets 6061 Grade-B-269,Raw Metallurgy,LITER,15.12,16.2,522,1611,3279,50,33,False,SUP-0062,SUP-0022,2025-01-01T00:00:00
MAT-00270,SKU-PAC-00270,Thermal Pallet Wraps Grade-Industrial-270,Packaging & Hardware,KG,28.33,31.02,324,1204,2056,25,11,False,SUP-0059,SUP-0077,2025-01-01T00:00:00
MAT-00271,SKU-ELE-00271,Capacitors Grade-Commercial-271,Electronic Components,SET,119.75,130.15,569,1568,2947,500,37,False,SUP-0078,SUP-0013,2025-01-01T00:00:00
MAT-00272,SKU-PAC-00272,Corrugated Heavy Boxes Grade-A-272,Packaging & Hardware,LITER,5.06,5.47,77,247,418,25,34,False,SUP-0070,SUP-0106,2025-01-01T00:00:00
MAT-00273,SKU-PAC-00273,Antistatic Foam Grade-B-273,Packaging & Hardware,LITER,88.19,97.71,433,1447,2320,50,13,False,SUP-0076,SUP-0103,2025-01-01T00:00:00
MAT-00274,SKU-ELE-00274,Sensors Grade-Commercial-274,Electronic Components,SET,24.81,25.6,98,313,568,250,43,False,SUP-0091,SUP-0096,2025-01-01T00:00:00
MAT-00275,SKU-MEC-00275,Shafts Grade-MilSpec-275,Mechanical & Machining,METER,8.33,8.09,665,2223,3762,100,41,False,SUP-0075,SUP-0033,2025-01-01T00:00:00
MAT-00276,SKU-POL-00276,Polycarbonate Sheets Grade-MilSpec-276,Polymers & Chemical,SET,40.78,45.13,1057,3869,6365,100,37,False,SUP-0048,SUP-0072,2025-01-01T00:00:00
MAT-00277,SKU-POL-00277,Polycarbonate Sheets Grade-A-277,Polymers & Chemical,BOX,30.54,30.42,524,1772,2960,500,39,False,SUP-0021,SUP-0013,2025-01-01T00:00:00
MAT-00278,SKU-PAC-00278,Corrugated Heavy Boxes Grade-B-278,Packaging & Hardware,LITER,12.68,14.49,1259,4184,6072,50,45,True,SUP-0019,,2025-01-01T00:00:00
MAT-00279,SKU-RAW-00279,Aluminum Billets 6061 Grade-Commercial-279,Raw Metallurgy,PCS,26.49,29.0,911,2686,5044,50,25,False,SUP-0052,SUP-0079,2025-01-01T00:00:00
MAT-00280,SKU-POL-00280,Industrial Lubricants Grade-A-280,Polymers & Chemical,KG,16.06,17.99,139,400,723,1000,9,False,SUP-0067,SUP-0037,2025-01-01T00:00:00
MAT-00281,SKU-MEC-00281,Bearings Grade-B-281,Mechanical & Machining,BOX,27.8,26.61,205,589,990,250,24,False,SUP-0001,SUP-0021,2025-01-01T00:00:00
MAT-00282,SKU-POL-00282,Epoxy Adhesives Grade-B-282,Polymers & Chemical,SET,50.82,48.44,970,2845,5255,500,25,False,SUP-0118,SUP-0012,2025-01-01T00:00:00
MAT-00283,SKU-RAW-00283,Carbon Steel Bars Grade-Industrial-283,Raw Metallurgy,KG,140.42,150.43,206,752,1297,25,7,False,SUP-0120,SUP-0052,2025-01-01T00:00:00
MAT-00284,SKU-PAC-00284,Corrugated Heavy Boxes Grade-Commercial-284,Packaging & Hardware,METER,6.29,6.4,1177,4316,7571,250,43,True,SUP-0033,SUP-0113,2025-01-01T00:00:00
